measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2006,0.8097609744684479,1.062774865423056,0.5827985331608657
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,2006,4.598138886667108e-05,5.365088117525583e-05,3.733798865073105e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,2006,0.49751419584628526,0.6445361155864886,0.3533941891358389
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,2006,6.131502465717427e-05,7.203909175962698e-05,4.864014719063468e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2006,0.663668121282603,0.8623350062197616,0.46800141209368223
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,2006,0.00011286694343909443,0.00013327316618641784,8.92605056287979e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,2006,1.2206982622077447,1.5893009928505637,0.8512750719902269
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1997,0.0001965878329397614,0.00023205087636199236,0.00014832412506243523
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1997,2.1517860067322148,2.78794435712668,1.4697837505150924
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1997,0.0004587569325844486,0.0005237480858071675,0.000384680939108199
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1997,5.019793164766558,6.356071448711382,3.6333187683250987
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,1997,0.00020524849744201257,0.00023778410434190168,0.00016792360449022976
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,1997,2.248928321614279,2.933666716697068,1.579146788096753
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,1997,0.0001434067489942211,0.0001559897644923379,0.0001319807780578558
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,1997,1.574046400655331,2.048072153388352,1.1576172716694506
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,1997,0.0006093848012389434,0.0007151716045594962,0.0004966783598430272
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1997,6.658339923518862,8.421999316358859,4.8399938582701285
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,1997,0.0014427735196732984,0.0016436246673344006,0.0012595664253062637
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,1997,15.84480783042986,21.197814147778573,11.294000696567734
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,1997,0.0002667112064583601,0.0003104107852941598,0.00023676842072829757
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,1997,2.9262899634188697,3.883671898434513,2.0765722892695404
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,1997,0.0002041547224598495,0.0002263393406758339,0.00018262278616530323
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,1997,2.2421596316239882,2.958945247835539,1.6109473944106567
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,1997,0.0009269466048599255,0.001074772674348473,0.0007221250691262718
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,1997,10.159681131577402,13.324288763330504,6.9911628977130595
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,1997,0.0009930574775110159,0.001079252342153681,0.0009049500692263216
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1997,10.887804614448875,13.9790230103107,8.097110356348388
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,1997,0.00015149428705854372,0.00016890341651532178,0.00013425150061736123
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1997,1.6609435800995642,2.1370938159330657,1.217409317341407
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,1997,6.575132246235974e-05,7.354828242053778e-05,5.751996872082985e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1997,0.7213758913880107,0.9363558800042493,0.5171585159130878
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2017,0.00042112973452677194,0.00047429746769601006,0.00036833938110551566
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2017,4.529397516027003,5.928942444899916,3.2476661364668975
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,1998,4.263752000695765e-05,5.008576074155621e-05,3.4206255928594856e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,1998,0.4662262346095502,0.602120682115303,0.3303460488854337
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,1998,5.9852323289301914e-05,7.083319766251201e-05,4.727884590258385e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1998,0.6548204657429606,0.8551691035196766,0.4674735146312322
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,1998,0.00010204151929416041,0.00012068859554335634,8.090586758525408e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,1998,1.1156777520469263,1.4525837674209547,0.7785566480178003
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2000,0.0004652837743255345,0.0005377499215148793,0.0003931396814235568
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2000,5.0902567135103265,6.768101028662642,3.6142134399963366
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2019,0.0006173864144301643,0.000731416055592128,0.0005011641651503172
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2019,6.621219601281483,8.515117858492353,4.817435425654179
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,2019,0.0015511953775452446,0.001785210120275132,0.0013151215819094475
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,2019,16.71922004124889,22.558762521067635,11.739999169689593
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,2019,0.0002700313022050252,0.00030885550854092446,0.0002274102040715021
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,2019,2.909830270859006,3.919789452497653,2.0642502690143076
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,2019,0.00024318440912233952,0.00027821180853088444,0.00021237551559656425
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,2019,2.6217125277380764,3.5082958305288767,1.8554926044963431
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,2019,0.001029360428423807,0.0013443566388690786,0.0008755399578293814
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,2019,11.072172477643983,15.210444842305177,7.901040576642388
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,2019,0.0012109219640284198,0.0013405747196359964,0.0010881185944148254
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,2019,13.032800192954909,16.81660746700512,9.538106852309173
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,2019,0.0001622009855270532,0.0001824296159158602,0.00014079745212001226
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2019,1.7456986549980722,2.277643781747561,1.271537754022039
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,2019,0.00010786032447431153,0.00012483731956112516,9.195872755065659e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,2019,1.1619497113986212,1.572633715169507,0.8241020292435736
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,2019,5.213280324027568e-05,6.140339817253003e-05,4.2526478005983387e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,2019,0.5601212082207562,0.7298215904481619,0.40142702602240893
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,2019,5.6022414561789675e-05,6.738753196781509e-05,4.346414583419329e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2019,0.602244916452254,0.8028683922554053,0.4201078820210924
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,2019,0.00012346198536147818,0.00014852315525870025,9.657945094102531e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,2019,1.325533175906873,1.738844228277932,0.9396489847143135
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,2004,1.5404484855816263e-05,1.8125582595366586e-05,1.2288677677594686e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,2004,0.16736370293449734,0.2196398998388411,0.11868445208347478
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,2004,5.1959874268584694e-05,5.9997887796794266e-05,4.507265814827434e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2004,0.5656436942523712,0.7476394134921087,0.408258730893873
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,2004,0.0002761127641178924,0.00032439532360478007,0.00022949152209191193
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2004,2.9976985050454674,3.906468591489386,2.162111016118405
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,2004,0.000103346437582505,0.0001240027278354979,8.10784852653626e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,2004,1.1211205858437796,1.446376207616712,0.7899874043106956
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2004,0.00044691339366675334,0.0005128835609956471,0.00038339795117573746
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2004,4.862394337366592,6.387880846465828,3.4848285196121003
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,2003,0.00045317940780075124,0.0005186274313934703,0.00038744742526907106
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,2003,4.938372340761031,6.518717011743966,3.5606814601477854
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,2018,0.0001680811794701188,0.00019820395213159447,0.00013461303050918332
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,2018,1.804716455163774,2.3491967401952794,1.2810369103264163
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,2018,0.000395296902401053,0.0004593708369787726,0.0003323041758198343
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,2018,4.244969762033501,5.4682918424204505,3.056944423992426
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,2018,0.0001434750144589925,0.0001664950039634289,0.00011787733315376732
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,2018,1.5426359492258435,2.0472341467139703,1.0974396050664277
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,2018,0.00012948872692983854,0.00014253057748931888,0.00011737484004391921
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,2018,1.394089487720167,1.823398653336543,1.0199099589806766
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,2018,0.0006161851586724059,0.0007262691963161124,0.0005031979775945652
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2018,6.604622587352095,8.411502043288356,4.792789511031928
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,2018,0.0015452973405975117,0.0017623376092887975,0.0013256004443512066
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,2018,16.64907391927568,22.664185063966812,11.707648716080335
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,2018,0.0002709825506997502,0.0003109989817839369,0.00022755198001465706
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,2018,2.918884724602133,3.991979053778283,1.9944596173262936
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,2018,0.00024362271172921474,0.0002765625025339234,0.0002136982698808591
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,2018,2.6256179412967677,3.506463696677306,1.862595303842387
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,2007,1.539839680392149e-05,1.8075361699093727e-05,1.2245046351872326e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,2007,0.16608697777105852,0.21701995372117022,0.11760670106379745
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,2007,5.2990456535019837e-05,6.128189171997839e-05,4.62516690419007e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2007,0.5727451101119033,0.7532843742169674,0.41162591236866575
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,2007,0.00028587556799191207,0.00033418132051102106,0.00023822287813726482
